"ZipCode","PlaceName","State","County","Lat","Long"
"34034","APO","AA","Dillon","33.0364","-82.249300000000005"
"99546","Adak","AK","Aleutians West (CA)","51.880000000000003","-176.65809999999999"
"99551","Akiachak","AK","Bethel Census Area","60.909399999999998","-161.4314"
"99552","Akiak","AK","Bethel Census Area","60.912199999999999","-161.2139"
"99553","Akutan","AK","Aleutians East","54.143000000000001","-165.78540000000001"
"99554","Alakanuk","AK","Kusilvak","62.694400000000002","-164.64750000000001"
"99555","Aleknagik","AK","Dillingham (CA)","59.2697","-158.6199"
"99720","Allakaket","AK","Yukon-Koyukuk (CA)","66.543199999999999","-152.7122"
"99786","Ambler","AK","Northwest Arctic","67.086100000000002","-157.85140000000001"
"99721","Anaktuvuk Pass","AK","North Slope","68.143299999999996","-151.73580000000001"
"99556","Anchor Point","AK","Kenai Peninsula","59.8371","-151.70779999999999"
"99508","Anchorage","AK","Anchorage Municipality","61.206000000000003","-149.81010000000001"
"99507","Anchorage","AK","Anchorage Municipality","61.153500000000001","-149.8289"
"99509","Anchorage","AK","Anchorage Municipality","61.2181","-149.90029999999999"
"99511","Anchorage","AK","Anchorage Municipality","61.068300000000001","-149.8005"
"99510","Anchorage","AK","Anchorage Municipality","61.144599999999997","-149.8784"
"99501","Anchorage","AK","Anchorage Municipality","61.211599999999997","-149.87610000000001"
"99599","Anchorage","AK","Anchorage Municipality","61.187199999999997","-149.88040000000001"
"99502","Anchorage","AK","Anchorage Municipality","61.1661","-149.96000000000001"
"99504","Anchorage","AK","Anchorage Municipality","61.203699999999998","-149.74469999999999"
"99503","Anchorage","AK","Anchorage Municipality","61.189999999999998","-149.8938"
"99513","Anchorage","AK","Anchorage Municipality","61.2149","-149.8862"
"99522","Anchorage","AK","Anchorage Municipality","61.2181","-149.90029999999999"
"99521","Anchorage","AK","Anchorage Municipality","61.2181","-149.90029999999999"
"99520","Anchorage","AK","Anchorage Municipality","61.2181","-149.90029999999999"
"99530","Anchorage","AK","Anchorage Municipality","61.151499999999999","-149.9443"
"99529","Anchorage","AK","Anchorage Municipality","61.151499999999999","-149.9443"
"99524","Anchorage","AK","Anchorage Municipality","61.2181","-149.90029999999999"
"99516","Anchorage","AK","Anchorage Municipality","61.105400000000003","-149.78"
"99515","Anchorage","AK","Anchorage Municipality","61.119399999999999","-149.8974"
"99514","Anchorage","AK","Anchorage Municipality","61.2181","-149.90029999999999"
"99519","Anchorage","AK","Anchorage Municipality","61.108899999999998","-149.44030000000001"
"99518","Anchorage","AK","Anchorage Municipality","61.154899999999998","-149.88659999999999"
"99517","Anchorage","AK","Anchorage Municipality","61.190100000000001","-149.93610000000001"
"99523","Anchorage","AK","Anchorage Municipality","61.2181","-149.90029999999999"
"99695","Anchorage","AK","Anchorage Municipality","61.108899999999998","-149.44030000000001"
"99744","Anderson","AK","Denali","64.344200000000001","-149.18690000000001"
"99820","Angoon","AK","Skagway-Hoonah-Angoon","57.500500000000002","-134.58600000000001"
"99557","Aniak","AK","Bethel Census Area","61.578299999999999","-159.5222"
"99558","Anvik","AK","Yukon-Koyukuk (CA)","62.656100000000002","-160.20670000000001"
"99722","Arctic Village","AK","Yukon-Koyukuk (CA)","68.126900000000006","-145.5378"
"99547","Atka","AK","Aleutians West (CA)","52.122399999999999","-174.43010000000001"
"99791","Atqasuk","AK","North Slope","70.494699999999995","-157.44110000000001"
"99821","Auke Bay","AK","Juneau City and Borough","58.449399999999997","-134.7003"
"99723","Barrow","AK","North Slope","71.2346","-156.81739999999999"
"99724","Beaver","AK","Yukon-Koyukuk (CA)","66.359399999999994","-147.3964"
"99559","Bethel","AK","Bethel Census Area","60.792200000000001","-161.75579999999999"
"99726","Bettles Field","AK","Yukon-Koyukuk (CA)","65.226399999999998","-151.02510000000001"
"99652","Big Lake","AK","Matanuska-Susitna Borough","61.523000000000003","-149.72880000000001"
"99785","Brevig Mission","AK","Nome (CA)","65.334199999999996","-166.4786"
"99727","Buckland","AK","Northwest Arctic","65.978899999999996","-161.12620000000001"
"99729","Cantwell","AK","Denali","63.395499999999998","-148.8973"
"99730","Central","AK","Yukon-Koyukuk (CA)","65.468100000000007","-144.74889999999999"
"99788","Chalkyitsik","AK","Yukon-Koyukuk (CA)","66.654399999999995","-143.72219999999999"
"99561","Chefornak","AK","Bethel Census Area","60.153700000000001","-164.21029999999999"
"99563","Chevak","AK","Kusilvak","61.529000000000003","-165.59049999999999"
"99732","Chicken","AK","Southeast Fairbanks Census Area","64.073300000000003","-141.93610000000001"
"99564","Chignik","AK","Lake and Peninsula","56.301600000000001","-158.41569999999999"
"99565","Chignik Lagoon","AK","Lake and Peninsula","58.268700000000003","-156.64840000000001"
"99548","Chignik Lake","AK","Lake and Peninsula","56.244799999999998","-158.7578"
"99566","Chitina","AK","Valdez-Cordova (CA)","61.470999999999997","-144.99100000000001"
"99567","Chugiak","AK","Anchorage Municipality","61.409799999999997","-149.4537"
"99733","Circle","AK","Yukon-Koyukuk (CA)","65.8245","-144.08260000000001"
"99568","Clam Gulch","AK","Kenai Peninsula","60.231099999999998","-151.39359999999999"
"99569","Clarks Point","AK","Dillingham (CA)","58.817300000000003","-158.5299"
"99704","Clear","AK","Denali","64.296599999999998","-149.16079999999999"
"99918","Coffman Cove","AK","Prince of Wales-Hyder","55.952399999999997","-132.75030000000001"
"99571","Cold Bay","AK","Aleutians East","55.1858","-162.72110000000001"
"99572","Cooper Landing","AK","Kenai Peninsula","60.476700000000001","-149.8235"
"99573","Copper Center","AK","Valdez-Cordova (CA)","61.976999999999997","-145.3297"
"99574","Cordova","AK","Valdez-Cordova (CA)","60.536200000000001","-145.7534"
"99921","Craig","AK","Prince of Wales-Hyder","55.473199999999999","-133.11709999999999"
"99575","Crooked Creek","AK","Bethel Census Area","61.818100000000001","-158.0025"
"99736","Deering","AK","Northwest Arctic","66.073700000000002","-162.714"
"99737","Delta Junction","AK","Southeast Fairbanks Census Area","64.037800000000004","-145.73220000000001"
"99755","Denali National Park","AK","Denali","63.543599999999998","-149.98670000000001"
"99576","Dillingham","AK","Dillingham (CA)","59.040199999999999","-158.5231"
"99824","Douglas","AK","Juneau City and Borough","58.275599999999997","-134.39500000000001"
"99692","Dutch Harbor","AK","Aleutians West (CA)","53.889800000000001","-166.54220000000001"
"99738","Eagle","AK","Southeast Fairbanks Census Area","64.7881","-141.19999999999999"
"99577","Eagle River","AK","Anchorage Municipality","61.311399999999999","-149.5085"
"99578","Eek","AK","Bethel Census Area","60.2151","-162.03229999999999"
"99579","Egegik","AK","Lake and Peninsula","58.206200000000003","-157.34219999999999"
"99702","Eielson Afb","AK","Fairbanks North Star","64.673500000000004","-147.0805"
"99580","Ekwok","AK","Dillingham (CA)","59.3628","-157.47819999999999"
"99825","Elfin Cove","AK","Skagway-Hoonah-Angoon","58.194400000000002","-136.3433"
"99739","Elim","AK","Nome (CA)","64.621700000000004","-162.2604"
"99581","Emmonak","AK","Kusilvak","62.781799999999997","-164.5335"
"99725","Ester","AK","Fairbanks North Star","64.870999999999995","-148.0949"
"99712","Fairbanks","AK","Fairbanks North Star","64.910899999999998","-147.51050000000001"
"99790","Fairbanks","AK","Fairbanks North Star","64.837800000000001","-147.71639999999999"
"99711","Fairbanks","AK","Fairbanks North Star","64.837800000000001","-147.71639999999999"
"99707","Fairbanks","AK","Fairbanks North Star","64.837800000000001","-147.71639999999999"
"99775","Fairbanks","AK","Fairbanks North Star","64.859099999999998","-147.82669999999999"
"99706","Fairbanks","AK","Fairbanks North Star","64.852099999999993","-147.93770000000001"
"99701","Fairbanks","AK","Fairbanks North Star","64.837800000000001","-147.71639999999999"
"99710","Fairbanks","AK","Fairbanks North Star","64.837800000000001","-147.71639999999999"
"99708","Fairbanks","AK","Fairbanks North Star","64.947500000000005","-147.85640000000001"
"99709","Fairbanks","AK","Fairbanks North Star","64.854399999999998","-147.84690000000001"
"99583","False Pass","AK","Aleutians East","54.841000000000001","-163.43680000000001"
"99731","Fort Greely","AK","Southeast Fairbanks Census Area","63.951999999999998","-146.45099999999999"
"99703","Fort Wainwright","AK","Fairbanks North Star","64.828299999999999","-147.6557"
"99740","Fort Yukon","AK","Yukon-Koyukuk (CA)","66.564700000000002","-145.2739"
"99586","Gakona","AK","Valdez-Cordova (CA)","62.668199999999999","-144.1105"
"99741","Galena","AK","Yukon-Koyukuk (CA)","64.7333","-156.92750000000001"
"99742","Gambell","AK","Nome (CA)","63.776600000000002","-171.70169999999999"
"99587","Girdwood","AK","Anchorage Municipality","60.957700000000003","-149.14060000000001"
"99588","Glennallen","AK","Valdez-Cordova (CA)","62.103900000000003","-145.6617"
"99589","Goodnews Bay","AK","Bethel Census Area","59.118899999999996","-161.58750000000001"
"99590","Grayling","AK","Yukon-Koyukuk (CA)","62.903599999999997","-160.06469999999999"
"99826","Gustavus","AK","Skagway-Hoonah-Angoon","58.428400000000003","-135.76150000000001"
"99827","Haines","AK","Haines","59.251899999999999","-135.542"
"99743","Healy","AK","Denali","63.917099999999998","-149.0111"
"99602","Holy Cross","AK","Yukon-Koyukuk (CA)","62.192599999999999","-159.82509999999999"
"99603","Homer","AK","Kenai Peninsula","59.537399999999998","-151.23560000000001"
"99829","Hoonah","AK","Skagway-Hoonah-Angoon","58.097700000000003","-135.4316"
"99604","Hooper Bay","AK","Kusilvak","61.527000000000001","-166.11510000000001"
"99605","Hope","AK","Kenai Peninsula","60.872599999999998","-149.4683"
"99694","Houston","AK","Matanuska-Susitna Borough","61.630299999999998","-149.81809999999999"
"99745","Hughes","AK","Yukon-Koyukuk (CA)","66.038200000000003","-154.26439999999999"
"99746","Huslia","AK","Yukon-Koyukuk (CA)","65.689899999999994","-156.292"
"99922","Hydaburg","AK","Prince of Wales-Hyder","55.2087","-132.82589999999999"
"99923","Hyder","AK","Prince of Wales-Hyder","55.916899999999998","-130.0247"
"99606","Iliamna","AK","Lake and Peninsula","59.752499999999998","-154.8236"
"99540","Indian","AK","Anchorage Municipality","61.108899999999998","-149.44030000000001"
"99506","Jber","AK","Anchorage Municipality","59.866599999999998","-158.59960000000001"
"99505","Jber","AK","Anchorage Municipality","59.866599999999998","-158.59960000000001"
"99812","Juneau","AK","Juneau City and Borough","58.327100000000002","-134.4742"
"99803","Juneau","AK","Juneau City and Borough","58.301900000000003","-134.41970000000001"
"99811","Juneau","AK","Juneau City and Borough","58.301900000000003","-134.41970000000001"
"99801","Juneau","AK","Juneau City and Borough","58.3628","-134.52940000000001"
"99850","Juneau","AK","Juneau City and Borough","58.301900000000003","-134.41970000000001"
"99802","Juneau","AK","Juneau City and Borough","58.301900000000003","-134.41970000000001"
"99830","Kake","AK","Wrangell-Petersburg (C","56.973599999999998","-133.93600000000001"
"99747","Kaktovik","AK","North Slope","70.131900000000002","-143.62389999999999"
"99607","Kalskag","AK","Bethel Census Area","61.540999999999997","-160.3261"
"99748","Kaltag","AK","Yukon-Koyukuk (CA)","64.330500000000001","-158.7243"
"99608","Karluk","AK","Kodiak Island","57.568899999999999","-154.45509999999999"
"99609","Kasigluk","AK","Bethel Census Area","60.895600000000002","-162.5181"
"99610","Kasilof","AK","Kenai Peninsula","60.316400000000002","-151.28960000000001"
"99611","Kenai","AK","Kenai Peninsula","60.6145","-151.25460000000001"
"99901","Ketchikan","AK","Ketchikan Gateway","55.372","-131.6832"
"99950","Ketchikan","AK","Ketchikan Gateway","55.342199999999998","-131.64779999999999"
"99749","Kiana","AK","Northwest Arctic","66.974999999999994","-160.4228"
"99612","King Cove","AK","Aleutians East","55.062800000000003","-162.3056"
"99613","King Salmon","AK","Bristol Bay","58.688299999999998","-156.66139999999999"
"99614","Kipnuk","AK","Bethel Census Area","59.923200000000001","-164.101"
"99750","Kivalina","AK","Northwest Arctic","67.726900000000001","-164.5333"
"99925","Klawock","AK","Prince of Wales-Hyder","55.552599999999998","-133.05549999999999"
"99751","Kobuk","AK","Northwest Arctic","66.907200000000003","-156.8811"
"99697","Kodiak","AK","Kodiak Island","57.789999999999999","-152.40719999999999"
"99615","Kodiak","AK","Kodiak Island","57.6036","-153.3751"
"99619","Kodiak","AK","Kodiak Island","57.789999999999999","-152.40719999999999"
"99545","Kongiganak","AK","Bethel Census Area","59.959899999999998","-162.89189999999999"
"99620","Kotlik","AK","Kusilvak","63.029499999999999","-163.55420000000001"
"99752","Kotzebue","AK","Northwest Arctic","66.898499999999999","-162.59809999999999"
"99753","Koyuk","AK","Nome (CA)","64.931899999999999","-161.15690000000001"
"99754","Koyukuk","AK","Yukon-Koyukuk (CA)","64.880300000000005","-157.70079999999999"
"99621","Kwethluk","AK","Bethel Census Area","60.812199999999997","-161.4358"
"99622","Kwigillingok","AK","Bethel Census Area","59.864400000000003","-163.13419999999999"
"99757","Lake Minchumina","AK","Yukon-Koyukuk (CA)","63.882800000000003","-152.31219999999999"
"99624","Larsen Bay","AK","Kodiak Island","57.539999999999999","-153.9786"
"99625","Levelock","AK","Lake and Peninsula","59.290500000000002","-156.65029999999999"
"99626","Lower Kalskag","AK","Bethel Census Area","61.513800000000003","-160.36000000000001"
"99756","Manley Hot Springs","AK","Yukon-Koyukuk (CA)","65.001099999999994","-150.63390000000001"
"99628","Manokotak","AK","Dillingham (CA)","59.009599999999999","-158.9897"
"99585","Marshall","AK","Kusilvak","61.928699999999999","-162.268"
"99627","Mc Grath","AK","Yukon-Koyukuk (CA)","62.945700000000002","-155.5712"
"99630","Mekoryuk","AK","Bethel Census Area","60.365699999999997","-166.28360000000001"
"99926","Metlakatla","AK","Prince of Wales-Hyder","55.121499999999997","-131.57900000000001"
"99903","Meyers Chuck","AK","Prince of Wales-Hyder","55.7408","-132.25640000000001"
"99758","Minto","AK","Yukon-Koyukuk (CA)","65.058400000000006","-149.69120000000001"
"99631","Moose Pass","AK","Kenai Peninsula","60.614800000000002","-149.40559999999999"
"99632","Mountain Village","AK","Kusilvak","62.112299999999998","-163.6644"
"99633","Naknek","AK","Bristol Bay","58.783000000000001","-156.89920000000001"
"99634","Napakiak","AK","Bethel Census Area","60.6967","-161.95189999999999"
"99760","Nenana","AK","Yukon-Koyukuk (CA)","64.557699999999997","-149.08670000000001"
"99636","New Stuyahok","AK","Dillingham (CA)","59.488199999999999","-157.29050000000001"
"99690","Nightmute","AK","Bethel Census Area","60.479399999999998","-164.72389999999999"
"99635","Nikiski","AK","Kenai Peninsula","60.700699999999998","-151.2766"
"99691","Nikolai","AK","Yukon-Koyukuk (CA)","63.013300000000001","-154.375"
"99638","Nikolski","AK","Aleutians West (CA)","52.988300000000002","-168.7884"
"99639","Ninilchik","AK","Kenai Peninsula","60.010800000000003","-151.6396"
"99761","Noatak","AK","Northwest Arctic","67.571100000000001","-162.96530000000001"
"99762","Nome","AK","Nome (CA)","64.501099999999994","-165.40639999999999"
"99640","Nondalton","AK","Lake and Peninsula","59.973599999999998","-154.8458"
"99763","Noorvik","AK","Northwest Arctic","66.836399999999998","-161.04409999999999"
"99705","North Pole","AK","Fairbanks North Star","64.780500000000004","-147.36940000000001"
"99764","Northway","AK","Southeast Fairbanks Census Area","62.9617","-141.93719999999999"
"99789","Nuiqsut","AK","North Slope","70.192700000000002","-150.99709999999999"
"99765","Nulato","AK","Yukon-Koyukuk (CA)","64.719399999999993","-158.10310000000001"
"99666","Nunam Iqua","AK","Kusilvak","59.438099999999999","-151.7114"
"99641","Nunapitchuk","AK","Bethel Census Area","60.896900000000002","-162.45939999999999"
"99643","Old Harbor","AK","Kodiak Island","57.202800000000003","-153.3039"
"99644","Ouzinkie","AK","Kodiak Island","57.9236","-152.50219999999999"
"99645","Palmer","AK","Matanuska-Susitna Borough","61.630299999999998","-148.9872"
"99647","Pedro Bay","AK","Lake and Peninsula","59.868099999999998","-154.07570000000001"
"99832","Pelican","AK","Skagway-Hoonah-Angoon","57.960799999999999","-136.22749999999999"
"99648","Perryville","AK","Lake and Peninsula","55.945300000000003","-159.2593"
"99833","Petersburg","AK","Wrangell-Petersburg (C","56.827100000000002","-133.16069999999999"
"99649","Pilot Point","AK","Lake and Peninsula","57.595199999999998","-157.44929999999999"
"99650","Pilot Station","AK","Kusilvak","61.946199999999997","-162.87469999999999"
"99651","Platinum","AK","Bethel Census Area","59.013100000000001","-161.81639999999999"
"99927","Point Baker","AK","Prince of Wales-Hyder","56.352800000000002","-133.62110000000001"
"99766","Point Hope","AK","North Slope","68.348600000000005","-166.7347"
"99759","Point Lay","AK","North Slope","69.743899999999996","-163.00839999999999"
"99836","Port Alexander","AK","Wrangell-Petersburg (C","56.249699999999997","-134.64439999999999"
"99653","Port Alsworth","AK","Lake and Peninsula","60.202500000000001","-154.31280000000001"
"99549","Port Heiden","AK","Lake and Peninsula","56.964300000000001","-158.56639999999999"
"99550","Port Lions","AK","Kodiak Island","57.8675","-152.88220000000001"
"99734","Prudhoe Bay","AK","North Slope","70.292199999999994","-148.6694"
"99655","Quinhagak","AK","Bethel Census Area","59.738100000000003","-161.8749"
"99767","Rampart","AK","Yukon-Koyukuk (CA)","65.509","-150.1619"
"99656","Red Devil","AK","Bethel Census Area","61.761099999999999","-157.3125"
"99768","Ruby","AK","Yukon-Koyukuk (CA)","64.720100000000002","-155.50389999999999"
"99657","Russian Mission","AK","Kusilvak","61.7744","-161.3939"
"99591","Saint George Island","AK","Aleutians West (CA)","56.5944","-169.61859999999999"
"99658","Saint Marys","AK","Kusilvak","62.117199999999997","-163.23759999999999"
"99659","Saint Michael","AK","Nome (CA)","63.477600000000002","-162.10910000000001"
"99660","Saint Paul Island","AK","Aleutians West (CA)","57.184199999999997","-170.2764"
"99714","Salcha","AK","Fairbanks North Star","64.509100000000004","-146.953"
"99661","Sand Point","AK","Aleutians East","55.319200000000002","-160.4914"
"99769","Savoonga","AK","Nome (CA)","63.679699999999997","-170.4709"
"99662","Scammon Bay","AK","Kusilvak","61.844999999999999","-165.58189999999999"
"99770","Selawik","AK","Northwest Arctic","66.603899999999996","-160.0069"
"99663","Seldovia","AK","Kenai Peninsula","59.4495","-151.70089999999999"
"99664","Seward","AK","Kenai Peninsula","60.132899999999999","-149.39850000000001"
"99665","Shageluk","AK","Yukon-Koyukuk (CA)","62.682200000000002","-159.56190000000001"
"99771","Shaktoolik","AK","Nome (CA)","64.375500000000002","-161.1746"
"99772","Shishmaref","AK","Nome (CA)","66.230599999999995","-166.13730000000001"
"99773","Shungnak","AK","Northwest Arctic","66.888099999999994","-157.13640000000001"
"99835","Sitka","AK","Sitka City and Borough","57.051400000000001","-135.31659999999999"
"99840","Skagway","AK","Skagway-Hoonah-Angoon","59.468499999999999","-135.30179999999999"
"99667","Skwentna","AK","Matanuska-Susitna Borough","61.990299999999998","-151.39779999999999"
"99668","Sleetmute","AK","Bethel Census Area","61.634599999999999","-157.1183"
"99669","Soldotna","AK","Kenai Peninsula","60.4818","-151.13579999999999"
"99670","South Naknek","AK","Bristol Bay","58.663899999999998","-156.97559999999999"
"99671","Stebbins","AK","Nome (CA)","63.522199999999998","-162.28809999999999"
"99672","Sterling","AK","Kenai Peninsula","60.513599999999997","-150.85319999999999"
"99774","Stevens Village","AK","Yukon-Koyukuk (CA)","66.006399999999999","-149.0908"
"99674","Sutton","AK","Matanuska-Susitna Borough","61.732700000000001","-148.78370000000001"
"99675","Takotna","AK","Yukon-Koyukuk (CA)","62.988599999999998","-156.0642"
"99676","Talkeetna","AK","Matanuska-Susitna Borough","62.2605","-150.11009999999999"
"99776","Tanacross","AK","Southeast Fairbanks Census Area","63.385300000000001","-143.34639999999999"
"99777","Tanana","AK","Yukon-Koyukuk (CA)","65.171899999999994","-152.0789"
"99677","Tatitlek","AK","Valdez-Cordova (CA)","60.890599999999999","-146.6703"
"99778","Teller","AK","Nome (CA)","65.240200000000002","-166.38329999999999"
"99841","Tenakee Springs","AK","Skagway-Hoonah-Angoon","57.780799999999999","-135.21889999999999"
"99919","Thorne Bay","AK","Prince of Wales-Hyder","55.660899999999998","-132.5138"
"99678","Togiak","AK","Dillingham (CA)","59.061900000000001","-160.37639999999999"
"99780","Tok","AK","Southeast Fairbanks Census Area","63.3367","-142.98560000000001"
"99637","Toksook Bay","AK","Bethel Census Area","60.533799999999999","-165.1037"
"99683","Trapper Creek","AK","Matanuska-Susitna Borough","62.316699999999997","-150.23140000000001"
"99679","Tuluksak","AK","Bethel Census Area","61.108800000000002","-160.93889999999999"
"99680","Tuntutuliak","AK","Bethel Census Area","60.3431","-162.66309999999999"
"99681","Tununak","AK","Bethel Census Area","60.585599999999999","-165.25579999999999"
"99716","Two Rivers","AK","Fairbanks North Star","64.874600000000001","-146.8982"
"99682","Tyonek","AK","Kenai Peninsula","61.068100000000001","-151.1369"
"99684","Unalakleet","AK","Nome (CA)","63.883499999999998","-160.7884"
"99685","Unalaska","AK","Aleutians West (CA)","53.887099999999997","-166.51990000000001"
"99686","Valdez","AK","Valdez-Cordova (CA)","61.100999999999999","-146.90000000000001"
"99781","Venetie","AK","Yukon-Koyukuk (CA)","67.010400000000004","-146.41370000000001"
"99782","Wainwright","AK","North Slope","70.636899999999997","-160.03829999999999"
"99783","Wales","AK","Nome (CA)","65.609200000000001","-168.08750000000001"
"99928","Ward Cove","AK","Ketchikan Gateway","55.395400000000002","-131.6754"
"99687","Wasilla","AK","Matanuska-Susitna Borough","61.531300000000002","-149.47839999999999"
"99629","Wasilla","AK","Matanuska-Susitna Borough","61.584099999999999","-149.4436"
"99654","Wasilla","AK","Matanuska-Susitna Borough","61.592300000000002","-149.39590000000001"
"99623","Wasilla","AK","Matanuska-Susitna Borough","61.546300000000002","-149.59010000000001"
"99784","White Mountain","AK","Nome (CA)","64.702799999999996","-163.42189999999999"
"99693","Whittier","AK","Valdez-Cordova (CA)","60.773400000000002","-148.68389999999999"
"99688","Willow","AK","Matanuska-Susitna Borough","61.896599999999999","-150.00380000000001"
"99929","Wrangell","AK","Wrangell-Petersburg (C","56.433500000000002","-132.35290000000001"
"99689","Yakutat","AK","Skagway-Hoonah-Angoon","59.811999999999998","-139.5505"
"36310","Abbeville","AL","Henry","31.575500000000002","-85.278999999999996"
"35440","Abernant","AL","Tuscaloosa","33.311","-87.189800000000005"
"35005","Adamsville","AL","Jefferson","33.5884","-86.959699999999998"
"35540","Addison","AL","Winston","34.205599999999997","-87.194800000000001"
"35006","Adger","AL","Jefferson","33.4343","-87.167500000000004"
"35441","Akron","AL","Hale","32.8553","-87.721900000000005"
"35007","Alabaster","AL","Shelby","33.193399999999997","-86.794399999999996"
"36720","Alberta","AL","Wilcox","32.158499999999997","-87.346800000000002"
"35951","Albertville","AL","Marshall","34.322299999999998","-86.1935"
"35950","Albertville","AL","Marshall","34.273899999999998","-86.206400000000002"
"35010","Alexander City","AL","Tallapoosa","32.916400000000003","-85.936800000000005"
"35011","Alexander City","AL","Tallapoosa","32.990200000000002","-85.957999999999998"
"36250","Alexandria","AL","Calhoun","33.780799999999999","-85.892399999999995"
"35442","Aliceville","AL","Pickens","33.122799999999998","-88.166700000000006"
"35013","Allgood","AL","Blount","33.922199999999997","-86.449299999999994"
"35014","Alpine","AL","Talladega","33.404000000000003","-86.233900000000006"
"35015","Alton","AL","Jefferson","33.579300000000003","-86.637500000000003"
"35952","Altoona","AL","Etowah","34.070999999999998","-86.209599999999995"
"36420","Andalusia","AL","Covington","31.2971","-86.490499999999997"
"36421","Andalusia","AL","Mobile","31.3247","-86.506699999999995"
"35610","Anderson","AL","Lauderdale","34.942399999999999","-87.273399999999995"
"36204","Anniston","AL","Calhoun","33.7622","-85.837800000000001"
"36201","Anniston","AL","Calhoun","33.6539","-85.838200000000001"
"36207","Anniston","AL","Calhoun","33.680300000000003","-85.713700000000003"
"36202","Anniston","AL","Calhoun","33.7622","-85.837800000000001"
"36206","Anniston","AL","Calhoun","33.719099999999997","-85.838899999999995"
"36205","Anniston","AL","Calhoun","33.735799999999998","-85.793300000000002"
"35016","Arab","AL","Marshall","34.328299999999999","-86.489599999999996"
"35739","Ardmore","AL","Limestone","34.980400000000003","-86.834599999999995"
"36311","Ariton","AL","Dale","31.582999999999998","-85.707700000000003"
"35541","Arley","AL","Winston","34.063200000000002","-87.1828"
"36722","Arlington","AL","Wilcox","32.066800000000001","-87.559700000000007"
"36312","Ashford","AL","Houston","31.188800000000001","-85.253500000000003"
"36251","Ashland","AL","Clay","33.247399999999999","-85.828999999999994"
"35953","Ashville","AL","St. Clair","33.837400000000002","-86.255200000000002"
"35611","Athens","AL","Limestone","34.803600000000003","-86.970699999999994"
"35612","Athens","AL","Limestone","34.774900000000002","-87.030500000000004"
"35614","Athens","AL","Limestone","34.8474","-87.060699999999997"
"35613","Athens","AL","Limestone","34.831699999999998","-86.886700000000005"
"36502","Atmore","AL","Escambia","31.057200000000002","-87.487300000000005"
"36504","Atmore","AL","Escambia","31.015799999999999","-87.497200000000007"
"36503","Atmore","AL","Escambia","31.023800000000001","-87.493899999999996"
"35954","Attalla","AL","Etowah","34.029600000000002","-86.096699999999998"
"36830","Auburn","AL","Lee","32.547499999999999","-85.468199999999996"
"36831","Auburn","AL","Lee","32.609900000000003","-85.480800000000002"
"36832","Auburn","AL","Lee","32.591999999999999","-85.518900000000002"
"36849","Auburn University","AL","Lee","32.602400000000003","-85.487300000000005"
"36003","Autaugaville","AL","Autauga","32.462499999999999","-86.7149"
"36505","Axis","AL","Mobile","30.939399999999999","-88.015900000000002"
"35019","Baileyton","AL","Cullman","34.268300000000004","-86.621300000000005"
"36005","Banks","AL","Pike","31.8368","-85.799800000000005"
"35542","Bankston","AL","Fayette","33.700800000000001","-87.689700000000002"
"36507","Bay Minette","AL","Baldwin","30.863499999999998","-87.764399999999995"
"36509","Bayou La Batre","AL","Mobile","30.408000000000001","-88.250699999999995"
"35543","Bear Creek","AL","Marion","34.164900000000003","-87.739599999999996"
"36425","Beatrice","AL","Monroe","31.7273","-87.171899999999994"
"35544","Beaverton","AL","Lamar","33.942900000000002","-88.015699999999995"
"35545","Belk","AL","Fayette","33.647599999999997","-87.931399999999996"
"36901","Bellamy","AL","Sumter","32.448999999999998","-88.133600000000001"
"35615","Belle Mina","AL","Limestone","34.656799999999997","-86.879199999999997"
"36313","Bellwood","AL","Geneva","31.173200000000001","-85.793300000000002"
"35546","Berry","AL","Fayette","33.694499999999998","-87.622600000000006"
"35023","Bessemer","AL","Jefferson","33.468000000000004","-87.092399999999998"
"35021","Bessemer","AL","Jefferson","33.544600000000003","-86.929199999999994"
"35022","Bessemer","AL","Jefferson","33.322400000000002","-86.965699999999998"
"35020","Bessemer","AL","Jefferson","33.408999999999999","-86.947500000000005"
"36006","Billingsley","AL","Autauga","32.659599999999998","-86.717799999999997"
"35235","Birmingham","AL","Jefferson","33.632800000000003","-86.649299999999997"
"35234","Birmingham","AL","Jefferson","33.537799999999997","-86.806799999999996"
"35236","Birmingham","AL","Jefferson","33.544600000000003","-86.929199999999994"
"35238","Birmingham","AL","Jefferson","33.544600000000003","-86.929199999999994"
"35237","Birmingham","AL","Jefferson","33.520699999999998","-86.802499999999995"
"35233","Birmingham","AL","Jefferson","33.5062","-86.800299999999993"
"35203","Birmingham","AL","Jefferson","33.521000000000001","-86.806600000000003"
"35243","Birmingham","AL","Jefferson","33.445900000000002","-86.750200000000007"
"35202","Birmingham","AL","Jefferson","33.520699999999998","-86.802499999999995"
"35232","Birmingham","AL","Jefferson","33.544600000000003","-86.929199999999994"
"35231","Birmingham","AL","Jefferson","33.544600000000003","-86.929199999999994"
"35242","Birmingham","AL","Shelby","33.381300000000003","-86.704599999999999"
"35255","Birmingham","AL","Jefferson","33.544600000000003","-86.929199999999994"
"35254","Birmingham","AL","Jefferson","33.544600000000003","-86.929199999999994"
"35259","Birmingham","AL","Jefferson","33.544600000000003","-86.929199999999994"
"35261","Birmingham","AL","Jefferson","33.544600000000003","-86.929199999999994"
